Price,Close,High,Low,Open,Volume
Ticker,BLK,BLK,BLK,BLK,BLK
Date,,,,,
2017-02-14,309.3523254394531,310.58176246680006,307.97021114209,310.01122129041124,772300
2017-02-15,315.82891845703125,316.3753293736852,309.60137402178776,309.60137402178776,640000
2017-02-16,314.9691162109375,316.35927369671964,313.32985890436873,315.49946488431345,503700
2017-02-17,312.3897705078125,313.94062438661695,311.7871047963313,313.19332478978754,607400
2017-02-21,313.46649169921875,315.660178924436,312.5665149378448,314.14147427024926,434300
2017-02-22,313.9566345214844,314.14950419245923,311.6102701402748,312.6147128259873,421900
2017-02-23,313.8762512207031,314.80837690749905,311.7789868173058,314.5673204895883,387300
2017-02-24,312.7110595703125,312.7110595703125,309.95487539447606,311.8030396790116,483500
2017-02-27,314.189697265625,314.487008400814,311.95581753450966,313.024533847828,368600
2017-02-28,311.3451232910156,314.2539857566369,310.9112216516066,312.6147527404767,781800
2017-03-01,319.6620178222656,320.75486470813547,315.62818300814786,316.80136572702816,791500
2017-03-02,316.7023620605469,319.71858396349967,316.5163915286536,319.5325887539881,475100
2017-03-03,315.5054626464844,317.7372808272298,314.8989857547673,317.0095134926909,340900
2017-03-06,313.4758605957031,314.51091377403225,311.9394570044104,313.5243767854987,366100
2017-03-07,311.6078186035156,313.4676711210453,310.6778923447508,312.99057894789826,360700
2017-03-08,310.96099853515625,314.58369710225924,310.8154499615854,313.73463907881427,416200
2017-03-09,310.7345886230469,312.90982172977704,308.84238308990024,311.5836713437973,393700
2017-03-10,310.9852294921875,313.74268127973914,310.4272933421883,313.2089785456053,483400
2017-03-13,311.2359619140625,312.23866278618635,309.7965659584305,311.82625047630904,404300
2017-03-14,309.94219970703125,312.2063713691106,308.3653491254122,309.8613311453241,353400
2017-03-15,313.9286804199219,314.53515744216344,310.5971039261598,311.6483208936665,433500
2017-03-16,315.36798095703125,317.0822850076625,313.1442323733599,314.64828320651867,535600
2017-03-17,309.5863037109375,316.3626774745259,309.40030854328694,316.3626774745259,672200
2017-03-20,307.6455383300781,309.2547158758334,306.36787978735424,308.9959464649515,436100
2017-03-21,303.3680114746094,309.8047498142775,302.5027646704648,309.7077174021534,610500
2017-03-22,303.6185607910156,304.2169435359217,300.8125928757422,302.09022690131235,343800
2017-03-23,303.5619812011719,306.7318455107232,302.83421366060793,302.83421366060793,418100
2017-03-24,302.7614440917969,305.63209236560056,300.99862332265764,304.6698134357938,318400
2017-03-27,303.23858642578125,303.27900836625696,297.5781328125,298.59702235972884,614100
2017-03-28,307.79119873046875,308.801993973822,302.114556850121,302.25203586136905,593800
2017-03-29,306.8045349121094,308.02558295877054,305.33281172280505,306.0848371507346,461600
2017-03-30,309.73992919921875,310.62133944617483,305.74526552881605,305.74526552881605,483800
2017-03-31,310.1200256347656,312.3275863017442,308.5512696921813,309.36797533823807,434600
2017-04-03,308.9718017578125,311.48667316453214,305.7938674240977,310.3788208446991,502200
2017-04-04,307.9287109375,308.8020520113628,306.5297858514549,308.2764433215577,407500
2017-04-05,308.0175476074219,312.7723313267021,307.443422946182,310.09574808976254,467000
2017-04-06,310.59710693359375,311.6806762625103,307.47575899654186,308.2924892912382,330700
2017-04-07,312.1496276855469,314.80195250526054,308.6725031147256,308.6725031147256,550100
2017-04-10,312.0445556640625,314.5836598536303,310.62944267413553,312.1981737995657,390300
2017-04-11,310.5567321777344,310.9367921903903,306.917869167138,310.25754072305995,442000
2017-04-12,308.4461975097656,311.13087564605297,307.5890451025057,309.6510575642384,377900
2017-04-13,306.4730224609375,310.9528724958231,305.6724807740359,306.35980158364083,366700
2017-04-17,310.3545227050781,310.5971283396119,307.11997833221596,308.23590008927187,426700
2017-04-18,310.2008056640625,310.70218065110936,307.05522484632877,308.5673700304741,498500
2017-04-19,304.9366760253906,312.01224184887604,303.6590171772282,311.4300228740103,687200
2017-04-20,308.56744384765625,309.57823896417193,303.78033199530256,305.9474708024845,725800
2017-04-21,305.7129211425781,308.3975985584805,304.6940318958847,307.0310017578753,493800
2017-04-24,312.6590881347656,314.64832568113934,310.6132401487217,312.07686925806956,595800
2017-04-25,313.9044494628906,314.43005799208237,311.6159954816677,314.43005799208237,545100
2017-04-26,314.45428466796875,316.9044508177163,313.0230077986988,314.1146713595515,465300
2017-04-27,315.9421691894531,316.2090328927501,311.73727673560825,315.4974292541084,371400
2017-04-28,310.9772033691406,316.46782494041963,310.7507862391664,315.36809164557803,580500
2017-05-01,309.7074890136719,313.10376899922386,309.7074890136719,313.10376899922386,585700
2017-05-02,310.92059326171875,311.2359731989696,309.14967815553763,310.1685675803587,379800
2017-05-03,310.750732421875,311.769596991499,309.7156793387316,310.5728315164467,375400
2017-05-04,309.9582824707031,312.4569649048521,308.3329161127405,312.4569649048521,460200
2017-05-05,310.3221740722656,310.36259600315054,308.4137801887965,309.52160761326854,536300
2017-05-08,309.2062683105469,311.2925385394153,307.904351389001,311.03379374872577,336900
2017-05-09,307.6860046386719,310.4030098120404,306.99865908831913,309.1577281130529,472700
2017-05-10,309.1172790527344,309.27901612598555,305.5431217034421,307.75068221988363,404900
2017-05-11,309.6025695800781,309.99072387968147,306.1173491761756,307.60523697489043,454300
2017-05-12,311.42193603515625,311.4866407436912,308.2440020322142,308.68874202352504,458100
2017-05-15,314.8505554199219,316.54062666772285,311.6160108620302,312.6187364557559,556000
2017-05-16,316.41925048828125,317.211722636091,313.5162502686849,315.1739688415097,594000
2017-05-17,310.24945068359375,316.4193239410714,308.6159898239832,316.4193239410714,859400
2017-05-18,314.1390075683594,317.65655538257903,308.769651223348,309.4084807467569,1011300
2017-05-19,318.0527038574219,319.3869482649089,314.19549450850565,314.97987238210646,681900
2017-05-22,320.4463195800781,322.64581080626306,319.0716283096066,319.9692272321798,663900
2017-05-23,320.1956787109375,322.08788446713663,319.55684919999254,320.4948701580228,726200
2017-05-24,320.4704895019531,320.99609789806436,317.79390666430726,320.99609789806436,493000
2017-05-25,328.5972900390625,329.86685439253455,321.5783359745942,323.1147393311781,969600
2017-05-26,329.1311340332031,329.7214474091361,325.97745743618134,326.88312613300593,737300
2017-05-30,328.9692687988281,330.36819313783536,327.28729227649444,327.3681608035006,746500
2017-05-31,330.92626953125,331.2012028770552,328.379070444932,329.9235685432994,917200
2017-06-01,336.3285827636719,336.9062362956284,331.78052643833064,332.1791855876577,1324100
2017-06-02,337.4106140136719,338.89952723655614,333.76567419578487,335.0430170359156,878700
2017-06-05,337.0119934082031,339.85147137255956,336.7597774484101,337.42694055528534,424700
2017-06-06,336.69464111328125,338.9157949665595,334.4328168819256,334.64436243822564,667200
2017-06-07,336.6702575683594,338.3381652846278,336.23904724742994,338.02899093579305,584300
2017-06-08,337.83367919921875,339.78632892744776,336.515616424108,336.6702035737329,683300
2017-06-09,340.49420166015625,340.93355596933867,337.93946622187445,338.9239476210879,679200
2017-06-12,340.33966064453125,341.7146573234382,339.1924727440015,339.8840430877769,783700
2017-06-13,341.1532897949219,342.7316881611651,339.1599442287942,341.1532897949219,373800
2017-06-14,342.92694091796875,343.0245697096734,339.08671785870996,339.9816898314962,519300
2017-06-15,343.6429138183594,343.84631540807396,339.64810361684886,340.7383331582037,475400
2017-06-16,342.1295471191406,344.53781449086586,341.462384083888,344.3344129432369,1182100
2017-06-19,348.53265380859375,348.6058753925159,343.3092906918508,344.3507057120083,573000
2017-06-20,345.5304870605469,347.946898943239,345.4084510723898,347.0031125859984,487500
2017-06-21,342.3166809082031,346.6206648629134,341.99124337859774,346.4172633032485,580500
2017-06-22,344.2937927246094,345.57113575955077,341.26717626178015,341.9506025818649,359800
2017-06-23,343.0326843261719,346.70205668553916,341.92619167593335,345.2538384643189,811800
2017-06-26,345.5304870605469,346.77530379834,343.55342956451574,344.6355150985691,389600
2017-06-27,343.44757080078125,347.00302573184206,343.1953548786206,346.4904498805835,416700
2017-06-28,347.2878112792969,347.5644344076573,343.8462481163037,346.8566009866629,391400
2017-06-29,344.35064697265625,350.5340584628902,342.56884757994686,349.7692667222164,748900
2017-06-30,343.6754150390625,347.3040919195957,343.56964225510774,346.4335272832055,502000
2017-07-03,348.890625,350.59105901921555,345.8151944835059,346.53117192934224,379900
2017-07-05,348.8499450683594,349.7856121251789,346.80781025193227,348.89064027869074,446700
2017-07-06,345.937255859375,348.68724905591677,345.7338542895633,347.40173723030233,335400
2017-07-07,351.78704833984375,352.3240314046593,346.5555664981407,347.85731653846767,390000
2017-07-10,354.9275817871094,357.0511070062493,350.8514313673426,351.2419464757511,517000
2017-07-11,351.40460205078125,355.55399798990493,349.5821323922086,355.3343084594002,507200
2017-07-12,354.1546936035156,355.155413462684,351.5918387220275,352.69833137297974,468600
2017-07-13,356.2619323730469,356.82332270915805,354.03265904543065,355.26933168898165,477600
2017-07-14,356.63616943359375,360.29739764881253,354.1383922255142,355.08217847828575,766200
2017-07-17,345.4816589355469,351.2907952046231,344.05784786194164,348.2235082874596,1247300
2017-07-18,347.3122253417969,347.53189008149803,341.87734177977717,343.27674546399754,848100
2017-07-19,346.9704895019531,349.50893684694466,345.5873738738696,349.06960738058956,517200
2017-07-20,347.63763427734375,347.8979942039976,345.7988764356237,347.05183685701724,396600
2017-07-21,348.7523193359375,349.48456000607945,346.1487941944002,346.5962677069056,440700
2017-07-24,348.48388671875,349.1022106766698,347.6946875458599,347.9143523274411,372400
2017-07-25,350.9490661621094,353.105117791058,349.96460953705974,351.47790526667524,531000
2017-07-26,352.05560302734375,354.34997893424355,350.8758886964071,351.83593824747726,739200
2017-07-27,346.1976318359375,354.2035150144047,343.30931451347897,353.46313028653935,538300
2017-07-28,344.9690856933594,346.66951995228527,343.26050742571726,345.7826920275418,444400
2017-07-31,347.02752685546875,348.21538521323,345.49794289460834,346.98685646835287,578000
2017-08-01,349.83447265625,351.30709818590486,347.6702767526704,349.5822566702403,440900
2017-08-02,346.2301330566406,349.8018764462529,345.2538204449081,348.6790958378619,394800
2017-08-03,346.6044006347656,347.483084444988,344.9690441546027,345.2538113031359,442000
2017-08-04,347.01116943359375,349.15907677353886,346.5880783418594,348.7197224972337,412600
2017-08-07,348.1177062988281,348.8418277878836,346.6125297528113,347.4424240282945,279500
2017-08-08,348.890625,351.412809246272,347.4179997290695,348.06073076537547,397800
2017-08-09,350.9408874511719,351.128025811516,345.99417279109514,346.8484493502035,350600
2017-08-10,343.90325927734375,349.8913899073951,343.65104330310106,348.931340403549,488200
2017-08-11,345.0992126464844,348.4105958766963,343.4557370425752,343.46385622074865,807100
2017-08-14,348.2722473144531,349.64724369718544,346.79962216620197,348.0525825920357,453300
2017-08-15,348.4269104003906,350.7619565919746,347.3610880957254,349.7530926893711,372800
2017-08-16,347.466796875,351.290731019281,347.01929857891093,351.2663238270791,326100
2017-08-17,341.66583251953125,348.4919764835031,341.47057495238454,347.3366694388265,443900
2017-08-18,338.9076843261719,341.5193783491465,337.1421726117076,339.4446674478313,1015000
2017-08-21,337.94769287109375,338.7531552771531,335.0431120084047,338.7531552771531,526100
2017-08-22,342.82928466796875,343.5696693848241,338.9239843367935,338.9239843367935,355900
2017-08-23,340.1442565917969,341.9179116617338,338.79366769114426,340.42087964432324,387400
2017-08-24,338.41143798828125,341.6821266809502,338.24870678137796,341.20210189867043,308500
2017-08-25,338.76129150390625,341.5519554862366,338.63925551023084,339.6237122982748,466700
2017-08-28,337.1096496582031,340.7058006242638,336.59707368869744,339.54232468185603,499400
2017-08-29,336.9387512207031,338.0533877805299,332.45577295843276,333.98535663996995,505500
2017-08-30,338.6228942871094,340.0385610624921,336.7678732323946,337.4512994284169,404800
2017-08-31,342.9692077636719,344.00872260994305,340.1289329686396,340.26806784053025,501600
2017-09-01,345.236572265625,347.28287942376903,344.29527596874584,345.7031362927223,441900
2017-09-05,338.5819396972656,344.99915523327445,338.0826527963437,343.345748226124,615500
2017-09-06,337.386962890625,341.89703215312767,337.14141600745336,339.9980529921437,430000
2017-09-07,339.0732421875,339.1960156740161,335.11159282005474,338.6639805795489,483300
2017-09-08,340.4646301269531,341.9543229076427,337.7553211680996,338.1891373312573,316400
2017-09-11,347.0865173339844,348.7235634161454,341.7251764273027,341.7251764273027,443200
2017-09-12,350.7943420410156,350.9007540076697,347.61846940242367,348.80533752064025,333900
2017-09-13,348.29791259765625,350.65526293337086,347.11923742979894,350.630708241513,401000
2017-09-14,348.43695068359375,349.50921348540146,347.4056040274637,348.51880795428104,468300
2017-09-15,350.9171447753906,351.4655661188135,346.34160468252793,349.2964604127115,850200
2017-09-18,351.5064697265625,353.3645076829188,350.777972368844,351.4655535740477,455400
2017-09-19,353.921142578125,355.0015738641312,351.10542169353437,352.52964360190913,361900
2017-09-20,355.2962951660156,356.2212301802031,353.07807978495595,355.5418420815785,398900
2017-09-21,354.9361267089844,356.7696102057499,353.1108114561349,355.83650699019574,293300
2017-09-22,356.4584655761719,357.80904810157824,353.52816511244293,354.44490659876413,285800
2017-09-25,358.21014404296875,358.34927893329285,354.56770751921965,356.4584932262563,288600
2017-09-26,355.5663146972656,359.0532299694113,355.0751960001651,359.0532299694113,308400
2017-09-27,358.84051513671875,359.0697006011334,355.1326065642669,358.73410313907226,410200
2017-09-28,365.1512756347656,365.5932850394117,359.7572121790623,361.78715816767834,473500
2017-09-29,365.9533386230469,367.13201339853816,363.0639542726919,364.2426290481832,457700
2017-10-02,368.2944030761719,368.7363874741261,365.8879436588489,366.477281168792,416300
2017-10-03,368.9819641113281,369.0719896448887,365.7733431869714,367.86059167719975,540500
2017-10-04,374.809814453125,374.83436914031716,367.5085793828479,369.03104492676925,839700
2017-10-05,380.1465148925781,381.11236574280554,374.0321489492141,375.34179034544263,642200
2017-10-06,379.15618896484375,381.32526971248706,376.02125716418766,380.1465947063456,458400
2017-10-09,378.5259704589844,381.27619574248763,377.87933029627726,380.5395300400735,339300
2017-10-10,381.0141906738281,381.0141906738281,377.8547044859556,379.18070749658955,687300
2017-10-11,387.9225158691406,388.2826679099414,376.6514655785372,387.979818461844,1031800
2017-10-12,393.3738708496094,397.1718286451592,387.9716153545832,389.61685418180485,1241700
2017-10-13,389.19940185546875,395.8048869089123,388.85563626464784,393.30840233706084,639700
2017-10-16,391.2212219238281,391.86786204810653,388.5774087838883,390.1325973919714,425400
2017-10-17,389.24859619140625,391.63050107935476,386.9976579788027,390.6155405696057,431700
2017-10-18,390.8447265625,391.15576929446917,388.2663841475367,390.78742395832904,414800
2017-10-19,390.2635498046875,390.9592992821693,386.5392555331496,387.979863864939,464100
2017-10-20,390.1244201660156,400.90437884317987,388.95393829535124,400.90437884317987,531300
2017-10-23,388.29913330078125,392.45721909997786,387.7589051297428,390.4272730917735,436600
2017-10-24,387.7507019042969,391.48316464488283,386.3755893113102,390.96749117767814,510400
2017-10-25,384.010009765625,388.64285233162036,380.7359181977982,387.75066537690793,644000
2017-10-26,387.5542907714844,389.0439836923087,385.2542430701636,386.49019585164945,495200
2017-10-27,388.90478515625,391.13933666166764,385.24598683469486,387.7261101949882,432600
2017-10-30,386.5802001953125,389.3386184626675,386.01541737732344,389.0684919083228,320900
2017-10-31,385.3851013183594,387.3086350059554,384.9021758358284,386.11359864275454,413100
2017-11-01,384.1246337890625,387.8570963609908,383.7235405663948,387.33322969437893,449300
2017-11-02,388.73284912109375,390.36170145761344,384.1572848055241,384.2391420792754,528800
2017-11-03,392.16253662109375,393.03019396899083,386.4247074636445,387.349642436379,435600
2017-11-06,389.29779052734375,392.7192363414492,388.8394195532774,391.8679652556069,241600
2017-11-07,387.46417236328125,392.50627631011696,386.53106926776,388.97025146750445,240400
2017-11-08,386.50653076171875,387.9225594190178,385.49154536036343,386.45742138512674,362200
2017-11-09,381.92279052734375,386.33461597361094,378.57503486043265,384.18189674771054,454700
2017-11-10,381.2925109863281,383.7890208154614,379.4426662208471,381.55444430900496,304000
2017-11-13,380.7032165527344,380.9651499050326,377.3964016524918,378.4686647729146,499100
2017-11-14,385.0740661621094,385.20500782996567,378.64865710430735,379.15613725008524,366000
2017-11-15,385.1150207519531,386.5719905007892,379.58999123000694,382.9541083266216,470400
2017-11-16,387.99615478515625,388.26628128792083,385.16407299267075,387.3331533392179,247000
2017-11-17,387.97161865234375,392.27705662559623,386.06447149627587,386.13813555164324,505600
2017-11-20,388.610107421875,389.9197490549837,387.0385574456137,388.7901834586691,392100
2017-11-21,394.004150390625,395.13371592979286,390.4517641893496,391.01654695893353,440900
2017-11-22,392.0233459472656,396.14870821250014,391.5158657637941,393.8732156296424,265400
2017-11-24,392.67816162109375,395.2810833847573,392.3507574623235,393.81592042354043,134400
2017-11-27,394.4952697753906,396.30422327727865,393.0710479953961,393.4639479599242,339000
2017-11-28,403.58087158203125,403.99013300415066,393.46394121732055,395.22376033656695,447600
2017-11-29,409.93267822265625,413.6241998169275,404.43220288665594,405.8482316324254,684200
2017-11-30,410.2354431152344,416.6281041690693,408.90124695784243,412.48638080966447,1071200
2017-12-01,413.0242004394531,414.93269947491746,403.68741204564924,411.041693154317,574700
2017-12-04,422.4185791015625,424.14607414179557,417.9764023753501,418.80723781621094,716900
2017-12-05,421.2833557128906,424.047367892748,420.27975067279834,422.51729510130434,501400
2017-12-06,421.0365295410156,424.90288255600296,416.4133745132381,417.0714654030172,386900
2017-12-07,421.52191162109375,424.86177232203426,420.58413071275453,420.69931044257544,416700
2017-12-08,424.0556640625,425.5446158000731,420.8638696953607,422.99449410891356,471700
2017-12-11,421.2915954589844,424.2366115626509,420.1892792702887,423.7594742677376,398100
2017-12-12,425.8982849121094,426.5728444821075,420.9131968029454,422.78054940790145,430200
2017-12-13,421.6370544433594,426.8442924180014,420.69103932153797,425.3142197155953,482100
2017-12-14,416.8657531738281,423.4467616107114,416.6518623661718,423.29046065197105,336300
2017-12-15,421.0777282714844,424.23663541631925,416.55328353437307,416.66022897216214,896400
2017-12-18,426.827880859375,427.32148677744544,423.71014517810323,425.29780795252134,433300
2017-12-19,424.3271484375,428.37445619792896,423.7019443507,428.37445619792896,424500
2017-12-20,423.2823791503906,428.11119181728355,421.6288921503062,428.11119181728355,294700
2017-12-21,422.4927062988281,426.67984647278934,421.90862349138763,424.92764825959773,374900
2017-12-22,421.2833557128906,423.3810426313695,418.4206323986899,423.3810426313695,258200
2017-12-26,422.5995178222656,422.8216429686808,419.54760667857175,422.27873175525684,176600
2017-12-27,423.0931701660156,424.16257432815536,421.3985619742517,423.13429143972763,216000
2017-12-28,426.1038818359375,426.36712823195097,423.4139284378022,423.65247194866623,222400
2017-12-29,422.59136962890625,427.79037380824946,422.59136962890625,427.765670919163,306700
2018-01-02,418.6921691894531,426.76215745039343,416.64383744103844,426.76215745039343,526400
2018-01-03,423.1096496582031,423.4386700655001,418.0257998473918,418.4371130133581,448700
2018-01-04,428.69525146484375,428.84331817503676,423.66078248178013,424.8864876459823,389800
2018-01-05,432.34765625,432.65202392606733,428.49777167431307,430.9409473782781,483000
2018-01-08,435.5724182128906,435.76160620655,430.6613630016878,431.00685201027864,561500
2018-01-09,439.2330627441406,444.2181758199777,434.8155637902161,435.16928705327445,547700
2018-01-10,437.28350830078125,440.82902596961424,435.81102516442405,439.6690946634416,483800
2018-01-11,442.5070495605469,443.36261290006956,436.49365434431377,439.4057830821257,765200
2018-01-12,456.99359130859375,457.68456925138275,449.7380216545745,454.665544929194,941800
2018-01-16,463.13861083984375,470.39418089266064,461.5427137959027,462.8260088264545,1370600
2018-01-17,474.2522888183594,475.9962525303141,465.02239576818016,466.60187439001095,983900
2018-01-18,476.4815673828125,480.5865146748414,473.02657719164733,474.8774863122529,819600
2018-01-19,485.5633544921875,485.81013231323357,477.97053064480673,479.27847820091074,591300
2018-01-22,488.0312805175781,488.17934722458574,478.76026616846167,487.3731895278362,843600
2018-01-23,485.0862731933594,489.06780659899755,484.03333763238584,487.8173985492868,643400
2018-01-24,483.43280029296875,487.36497824261915,479.73921611236614,486.91254380387994,642200
2018-01-25,473.4214782714844,482.0014653278338,471.3237910594574,481.2364288250536,892500
2018-01-26,482.71697998046875,482.8403939777184,474.75396544759394,475.6506499784653,516600
2018-01-29,472.53289794921875,481.67231261385024,472.35194429700596,481.67231261385024,611000
2018-01-30,462.5545349121094,470.1556442765986,462.46405806719457,468.9381231820706,851100
2018-01-31,462.1513977050781,466.4043611795462,460.38278146768795,464.627510646544,665800
2018-02-01,464.9402160644531,467.6466388395784,459.64250005102554,461.8306641784903,659600
2018-02-02,451.0623779296875,464.9976669603454,448.9975782536106,464.9976669603454,808200
2018-02-05,431.8541259765625,454.9370692973487,426.5317576526187,444.2099896807876,1129400
2018-02-06,440.28607177734375,443.0007790280837,417.28547007698575,420.2057837158255,1076700
2018-02-07,437.8509521484375,445.58360694139645,437.6370613406405,440.2530061709294,672400
2018-02-08,419.0293884277344,441.33077535548296,418.7250207136699,439.47163188527855,1038700
2018-02-09,429.0079040527344,432.6932542763272,411.32143636388014,425.3389722150151,938600
2018-02-12,432.1912841796875,437.752244388526,427.66684084172965,432.96455468581195,614700
2018-02-13,428.81036376953125,433.1291512029894,426.7537983250274,428.473058919527,517500
2018-02-14,444.1688537597656,444.5061084563159,424.80424841350776,426.03818788386945,656700
2018-02-15,444.7528991699219,450.5606384476924,436.9543682299058,449.49118416255163,648000
2018-02-16,445.1230163574219,451.1940017249832,442.4330628279125,443.6834205086474,534400
2018-02-20,446.35699462890625,449.50766730587037,441.95596416203546,445.04081267875506,532100
2018-02-21,447.1466064453125,457.4294319027982,446.2088007134037,446.35686737489846,486300
2018-02-22,443.8315734863281,454.2295313317661,442.1533837695057,450.7663068850348,626100
2018-02-23,452.2388000488281,452.3703981623758,445.90456761432307,447.31127663655354,366700
2018-02-26,463.9363708496094,464.1420273539226,453.01192344923,455.03560152695024,639600
2018-02-27,454.7232360839844,465.1870203643319,454.7150017860727,462.27494082422766,616400
2018-02-28,451.9755859375,465.93558109709033,451.4820302149927,456.34372981363595,721100
2018-03-01,440.5821838378906,451.63828271662834,433.5487393974466,451.2927435388613,779700
2018-03-02,442.22747802734375,444.05368438570525,433.5981358300801,436.17291005924363,636500
2018-03-05,448.5450744628906,449.28540775998846,437.15990818392027,438.1717723369493,384600
2018-03-06,453.7386474609375,454.0198477180231,446.69269070508983,449.1901790411759,387400
2018-03-07,452.721435546875,453.6228814475287,445.19580840582233,446.9241980429903,465500
2018-03-08,457.6504211425781,458.4608594634066,452.38247110573286,453.91239048193563,595200
2018-03-09,477.32464599609375,478.5403540732659,461.7358209540469,461.7358209540469,814700
2018-03-12,472.8669128417969,478.6641492471951,470.56789561478587,478.28376428610534,410700
2018-03-13,466.474365234375,478.465781617693,464.91961203765254,477.3906992095055,477500
2018-03-14,462.2567443847656,468.62456000791354,461.09893219379757,468.62456000791354,341400
2018-03-15,461.405029296875,466.11890798040747,459.68486662615254,463.32366256888514,313200
2018-03-16,466.1436462402344,467.97960007509386,461.4959417009831,462.1161875075636,616900
2018-03-19,458.0142517089844,466.4082132827739,453.2673126647114,466.3006999893761,554600
2018-03-20,461.0658874511719,461.3305316895184,456.50086267221695,461.08239301400596,381200
2018-03-21,466.55706787109375,474.2563825506053,460.67715069132316,461.9589817221436,480100
2018-03-22,446.0972595214844,461.60340293668105,445.23720360464995,459.92463072364063,699200
2018-03-23,430.9715881347656,448.3880878736023,428.8379284870644,448.3880878736023,655400
2018-03-26,447.17236328125,447.8753387682397,434.6434290919681,438.2243287813134,672000
2018-03-27,440.0519714355469,450.9517514061326,436.28087904742966,448.06554906976254,511300
2018-03-28,436.6778564453125,443.69903049051834,433.4029406061536,441.9209724249797,496800
2018-03-29,447.9993591308594,452.4072531896795,437.1823092769393,440.1677467934345,488100
2018-04-02,429.21002197265625,446.38670894641405,421.8166912514393,444.7244424036989,746200
2018-04-03,437.25677490234375,438.21611676477596,428.6064449530549,432.0632758195534,566000
2018-04-04,443.52532958984375,445.11314457914176,426.4396488455753,426.5388841276734,471200
2018-04-05,445.2537536621094,450.36457240601743,442.85544998915105,444.69963113565956,397400
2018-04-06,429.970947265625,441.416572848083,424.4714643696115,437.81088910193716,518500
2018-04-09,430.9799499511719,441.7473846199494,430.2190786260806,435.92536118555864,559600
2018-04-10,441.581787109375,445.6505839417447,436.65288410990763,437.4137045475053,612800
2018-04-11,434.42840576171875,441.16015197449343,433.07212289549153,435.908707496659,549400
2018-04-12,440.7962341308594,447.80912955053805,437.47997895529016,438.5798954930501,668600
2018-04-13,433.9817810058594,446.0393206138812,430.9466758198215,446.0393206138812,489200
2018-04-16,434.0480041503906,439.51447566597705,433.8991512108486,436.6530567817114,789500
2018-04-17,435.69378662109375,438.46419789154515,433.5931883732508,436.8681046294575,1367900
2018-04-18,432.6999206542969,437.0830306955893,431.7902471414201,437.0830306955893,671800
2018-04-19,434.2215576171875,435.7349710840539,431.6909574717268,433.0555180448271,525400
2018-04-20,433.6923828125,436.2974353249371,430.54153621331653,434.850195145968,639400
2018-04-23,429.9129333496094,435.3049519199999,428.82957291959093,434.32082676023333,489300
2018-04-24,424.8269958496094,432.58420667446313,421.07243453865226,432.3112844133656,1028800
2018-04-25,423.6030578613281,426.73739901964933,421.03939534794347,425.07513215824383,715800
2018-04-26,432.2865295410156,435.412592897867,423.42117296050884,424.24816743894735,712900
2018-04-27,433.8825988769531,434.9659594388437,429.88820209806806,433.5021633108641,370900
2018-04-30,431.27752685546875,437.29806957951786,430.5911074542116,434.5028248113131,480900
2018-05-01,428.35821533203125,430.9549895602655,423.5864925223643,428.35821533203125,417100
2018-05-02,425.72845458984375,431.4099024212245,425.09998120768944,427.9779057404104,438700
2018-05-03,423.148193359375,425.2404879722429,414.2001087907548,424.9427821322445,682500
2018-05-04,430.3678894042969,436.23125120846294,418.1696972354044,419.0297784449401,601900
2018-05-07,433.0141906738281,435.6109648623211,429.1769755242844,431.90604659004754,366600
2018-05-08,429.9792175292969,436.6696248266397,426.52238679183375,426.52238679183375,634100
2018-05-09,439.42340087890625,440.3496304563511,431.8150937035701,432.17069519529207,475200
2018-05-10,443.4839782714844,445.8326138534993,439.2662769906422,439.9940360239861,527500
2018-05-11,446.9326171875,448.4543092278293,442.5991742231471,444.7162780559507,395700
2018-05-14,446.3785400390625,450.36465941329436,443.35171203390627,448.22272154185384,415500
2018-05-15,440.9617919921875,445.46064446335765,438.92736718263603,443.22774903350705,461200
2018-05-16,441.5323791503906,444.45164345765966,438.53038510853844,441.8548686404769,474900
2018-05-17,442.921630859375,444.1042266767386,439.1339827506572,441.61496570405075,365700
2018-05-18,445.3282165527344,446.5108125146611,441.9623432107582,443.5005911914538,518700
2018-05-21,449.4549865722656,453.17646208610284,448.23105077773,448.23105077773,359100
2018-05-22,452.2666320800781,454.49952671244046,451.4230817693419,451.90275258091,406200
2018-05-23,448.7768249511719,448.88433827705563,441.4083259719078,447.9994480817187,377700
2018-05-24,447.2632751464844,449.00822074682105,442.1772407646178,449.00822074682105,413100
2018-05-25,446.25439453125,446.84157867185695,443.21933949896624,444.21174278173714,290000
2018-05-29,433.56005859375,444.7740997689739,428.4079000335792,442.23522110079824,714200
2018-05-30,441.854736328125,442.6817305718866,435.05686787275164,436.0823326589003,404100
2018-05-31,441.80517578125,445.6341636626942,438.9189735736914,442.1277156921681,543000
2018-06-01,445.7996520996094,448.98356072680514,443.3848422985112,447.1145955608332,446500
2018-06-04,447.1309814453125,449.8269908634411,445.0552177347021,449.50445098135765,417100
2018-06-05,441.9291687011719,446.47763684303186,439.1752638566258,446.13031340903706,495000
2018-06-06,458.85809326171875,458.85809326171875,445.46303408528115,446.35271903001274,682100
2018-06-07,456.59649658203125,463.1318822377408,454.5676942061728,461.46893113455326,428400
2018-06-08,456.8209533691406,457.0122272525167,452.58877129690177,455.26609817177325,370500
2018-06-11,456.5299987792969,459.3902769225947,454.1519907021044,457.95184034954536,391800
2018-06-12,454.9085693359375,459.26549303441845,451.89863194884214,458.8830467665185,425200
